name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jakarta,2023-03-08,29.1,25,26.4,34.5,25,27.8,24.4,89.4,10.566,100,12.5,rain,0,0,25.2,16.6,301.9,1011.8,62.1,6.2,214.7,18.6,8,30,2023-03-08T05:58:03,2023-03-08T18:09:06,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-09,31.4,24,27.1,37.5,24,29.5,24.3,85.6,10.113,100,8.33,rain,0,0,31,17.7,311.2,1011,61.4,6.2,195.2,16.9,7,10,2023-03-09T05:57:58,2023-03-09T18:08:41,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-10,31.4,25,27.6,37.8,25,30.2,24.4,83.5,0.006,100,8.33,rain,0,0,23.4,11.5,300.6,1010.1,51.9,6,255.8,22.3,9,30,2023-03-10T05:57:53,2023-03-10T18:08:16,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-11,31.6,25,28.1,39.1,25,31.7,24.6,81.7,0.079,100,4.17,rain,0,0,21.6,22.3,303.7,1010.5,55.2,6.8,233,20.1,8,30,2023-03-11T05:57:48,2023-03-11T18:07:50,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
Jakarta,2023-03-12,30,26,27.8,37.4,26,32,25.1,85.2,0.01,100,4.17,rain,0,0,28.1,20.5,309.2,1010.5,54.6,6,229,19.6,8,30,2023-03-12T05:57:43,2023-03-12T18:07:24,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
Jakarta,2023-03-13,31.7,25,28.4,38.2,25,31.5,23.9,77.9,0.081,100,4.17,rain,0,0,23.4,23.6,309.1,1009,44.9,5.8,253.4,22,8,30,2023-03-13T05:57:37,2023-03-13T18:06:57,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-14,29.7,25,27.2,35,25,29.9,24.3,84.6,1.136,100,25,rain,0,0,23,23.4,321.9,1009.1,65.6,5.9,164.2,14.2,7,30,2023-03-14T05:57:31,2023-03-14T18:06:31,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-15,27.6,23,25.7,31.7,23,26.8,23.8,89.6,13.754,100,25,rain,0,0,27,18.4,226.6,1010.1,72.5,5.2,208.1,17.9,8,10,2023-03-15T05:57:24,2023-03-15T18:06:04,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-16,31.7,24,27.8,37,24,30.5,23.9,80.4,0,0,0,rain,0,0,26.6,110.6,335.6,1010.4,48.6,5.8,262.2,22.8,9,10,2023-03-16T05:57:18,2023-03-16T18:05:36,0.81,Partially cloudy,Partly cloudy throughout the day.,wind,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-03-17,31.2,24.3,28.2,39.1,24.3,31.3,23.8,77.9,0,0,0,rain,0,0,25.6,20.5,327.6,1010.5,44.3,6.1,262.1,22.6,9,30,2023-03-17T05:57:11,2023-03-17T18:05:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-03-18,32.7,24.6,28.6,38.2,24.6,32.1,23.8,76.2,0,0,0,rain,0,0,22.7,15.6,343.1,1009.3,44.1,6.6,253.9,21.9,9,30,2023-03-18T05:57:04,2023-03-18T18:04:41,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-19,32.7,24.6,28.5,39.6,24.6,32.5,24.4,79.2,0,0,0,rain,0,0,25.6,21.8,336.6,1008.7,49.1,5.9,249.1,21.6,9,30,2023-03-19T05:56:57,2023-03-19T18:04:14,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-03-20,32.7,24.3,28,39.3,24.3,30.8,24,79.8,0.031,100,8.33,rain,0,0,21.6,23.3,250,1008.9,52.3,5.5,260.5,22.5,9,30,2023-03-20T05:56:49,2023-03-20T18:03:46,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-03-21,33.1,24.3,28.9,38.8,24.3,32.1,23.3,73.4,0,0,0,rain,0,0,22.7,23.6,8.8,1008.4,47,6,255.4,22,9,30,2023-03-21T05:56:42,2023-03-21T18:03:18,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-22,32.7,25.6,29,38.9,25.6,33.5,24.6,78,0.018,100,4.17,rain,0,0,20.2,15.8,4.5,1008,49.8,5.6,254.2,22,9,30,2023-03-22T05:56:34,2023-03-22T18:02:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-03-23,32.7,26,29.5,39.6,26,34.7,24.8,76.9,0.008,100,12.5,rain,0,0,20.9,18.4,1.4,1008,45.9,5.6,279,24.1,9,30,2023-03-23T05:56:27,2023-03-23T18:02:21,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-24,33,25.3,29.2,40,25.3,34.1,24.8,78.4,0.035,100,4.17,rain,0,0,21.2,17.1,308.6,1008.8,51.1,6,261.4,22.6,9,30,2023-03-24T05:56:19,2023-03-24T18:01:53,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-25,33,25.4,28,39.6,25.4,31.5,25,84.5,44.418,100,8.33,rain,0,0,38.9,17.8,274,1009.2,63,5.4,224,19.4,8,30,2023-03-25T05:56:11,2023-03-25T18:01:25,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-26,32,24,27.5,38.1,24,30.5,24.4,84.2,2.999,100,16.67,rain,0,0,24.5,24.1,274.8,1008.6,58.4,6.1,211.2,18.2,8,30,2023-03-26T05:56:03,2023-03-26T18:00:57,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-27,31.4,24.3,27.5,38.7,24.3,30.5,24.5,84.1,5.052,100,8.33,rain,0,0,31.7,20.1,262.6,1008.6,52.8,6,207.8,18,8,30,2023-03-27T05:55:55,2023-03-27T18:00:28,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-28,29.7,25.3,27.3,35.3,25.3,29.7,24.9,87.3,0.009,100,4.17,rain,0,0,21.2,12.7,327.2,1009.2,54.4,5.2,184.1,16,8,30,2023-03-28T05:55:47,2023-03-28T18:00:00,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-29,31.6,24,26.8,35.8,24,28.5,24,85.8,8.39,100,12.5,rain,0,0,61.2,22.7,300.1,1009.6,53.3,5.1,183.5,16,7,30,2023-03-29T05:55:39,2023-03-29T17:59:32,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-30,30.1,24,26.8,36.2,24,29.1,24.7,88.8,3.975,100,20.83,rain,0,0,59.4,16.8,267.3,1008.5,54.9,5.3,180.6,15.6,7,30,2023-03-30T05:55:31,2023-03-30T17:59:04,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-03-31,33,25,28.4,38,25,31,23.6,77,0.24,100,12.5,rain,0,0,23.4,15.7,273.2,1009.1,61,6.2,101.1,8.8,4,30,2023-03-31T05:55:23,2023-03-31T17:58:36,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-04-01,30,25,27.3,35.4,25,29.5,23.5,80.4,1.001,100,8.33,rain,0,0,38.9,26.2,254.6,1009.4,54.8,6.7,133.7,11.6,5,10,2023-04-01T05:55:15,2023-04-01T17:58:08,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-02,32.7,24.7,28,40.6,24.7,31.1,24.3,81.1,0,0,0,,0,0,25.6,25.1,256.3,1008.1,47.8,6.7,233.2,20.2,8,30,2023-04-02T05:55:08,2023-04-02T17:57:40,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-03,32.7,24.3,28,37.2,24.3,30.3,23.3,77,17.454,100,4.17,rain,0,0,29.2,28.9,271.5,1008.7,44.4,6.4,241,20.8,9,10,2023-04-03T05:55:00,2023-04-03T17:57:13,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-04-04,32.7,25,28.5,37,25,31.1,23.2,74.5,0,0,0,,0,0,21.6,14,271.8,1009,44.9,6.5,256.5,22,9,30,2023-04-04T05:54:52,2023-04-04T17:56:46,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-05,34,24,28.7,38.3,24,31.2,22.7,71.8,0,0,0,rain,0,0,19.4,25.9,260.7,1008.8,42.9,6.3,274.6,23.8,9,30,2023-04-05T05:54:45,2023-04-05T17:56:18,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-06,34.5,25,29.3,36.8,25,31.2,21.1,63.6,0,0,0,,0,0,33.5,20.5,260,1009.6,43.4,6.7,282.5,24.4,9,10,2023-04-06T05:54:37,2023-04-06T17:55:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-04-07,33.4,24.7,29,36.6,24.7,31.6,22.1,67.6,0,0,0,,0,0,17.6,16.3,335.5,1010.1,39.2,6.6,276.1,24,10,10,2023-04-07T05:54:30,2023-04-07T17:55:25,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-08,33,25,28.7,38.8,25,31.8,23.5,74.8,0,0,0,,0,0,22,20.1,297.9,1010.7,44.7,6.3,267.6,23.1,9,30,2023-04-08T05:54:23,2023-04-08T17:54:58,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-09,32.7,25.3,28.9,39.2,25.3,32.7,23.9,75.6,0.005,100,4.17,rain,0,0,26.6,16.6,290.6,1010.8,46.9,6.1,258.1,22.4,9,30,2023-04-09T05:54:17,2023-04-09T17:54:32,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-04-10,32,24,28.1,37.7,24,31.3,24,79.4,2.99,100,4.17,rain,0,0,32.8,21.8,261.2,1010.4,50.1,6.8,227.5,19.7,8,10,2023-04-10T05:54:10,2023-04-10T17:54:06,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-11,32.7,25,28.3,39.2,25,31.7,24,78.3,0.036,100,4.17,rain,0,0,40.7,25.6,263.1,1009.2,48.8,6.6,231.8,20,8,30,2023-04-11T05:54:04,2023-04-11T17:53:41,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-12,34.6,25.3,29,41,25.3,32.1,23.5,73.7,0.095,100,4.17,rain,0,0,42.5,40.3,259.3,1008.5,47.9,6.7,248.8,21.4,8,30,2023-04-12T05:53:57,2023-04-12T17:53:15,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96745099999,96749599999"
Jakarta,2023-04-13,33.3,25,28.8,39.9,25,32.2,23.6,74.4,0.015,100,4.17,rain,0,0,40.7,20.5,252.7,1008.8,48.6,7.2,238,20.7,8,30,2023-04-13T05:53:52,2023-04-13T17:52:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-04-14,33.3,25,28.2,40.6,25,31.5,24.4,81,64.723,100,12.5,rain,0,0,40.7,27,274.5,1008.9,54.7,6.6,223.9,19.2,8,30,2023-04-14T05:53:46,2023-04-14T17:52:26,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-15,33.4,25,28.6,41.2,25,31.6,24.5,79.6,1.93,100,4.17,rain,0,0,26.3,22.3,282.7,1008.5,57.1,6.2,213.1,18.3,8,30,2023-04-15T05:53:41,2023-04-15T17:52:02,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-16,33.7,25,28.6,40.3,25,32.2,24.2,78.2,12.03,100,8.33,rain,0,0,59.4,18.4,233.4,1008.5,50.3,6.6,225.5,19.7,9,30,2023-04-16T05:53:36,2023-04-16T17:51:38,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-04-17,33.7,26,29.4,40.7,26,33.6,24.5,76.3,0,0,0,rain,0,0,17.3,16.6,295.9,1009.6,45.8,7.1,219,18.8,8,30,2023-04-17T05:53:31,2023-04-17T17:51:15,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-18,32.8,26,29.3,41.6,26,34.6,25.1,79.1,13.021,100,8.33,rain,0,0,23.4,20.6,79.2,1010.3,54.6,6.3,228.7,19.6,8,30,2023-04-18T05:53:26,2023-04-18T17:50:52,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-19,34.1,25.6,29,42.3,25.6,33,25,80.6,29.46,100,20.83,rain,0,0,22.3,18.3,100.9,1008.2,53.1,5.8,237.6,20.6,9,60,2023-04-19T05:53:22,2023-04-19T17:50:30,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-20,32.7,25.3,28.8,41.2,25.3,33.6,25.4,83,3.861,100,4.17,rain,0,0,16.2,16.6,7.8,1006.7,64,5.2,204.5,17.6,8,30,2023-04-20T05:53:18,2023-04-20T17:50:08,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-04-21,33.7,26,29.1,40.1,26,33.7,24.9,79.5,2.236,100,12.5,rain,0,0,31.7,20.5,76.3,1007.5,58.7,6,212.7,18.5,8,30,2023-04-21T05:53:15,2023-04-21T17:49:47,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-22,33.7,25.3,29.7,42.5,25.3,35.3,25.1,77.4,0.035,100,4.17,rain,0,0,25.6,23.4,71.1,1007.4,42.5,6.6,245.5,21.1,9,30,2023-04-22T05:53:12,2023-04-22T17:49:26,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-04-23,33.8,26.3,29.3,42.2,26.3,34.9,25.2,79.6,3.927,100,12.5,rain,0,0,25.9,25.9,102.1,1008.5,59,6.2,227,19.5,8,30,2023-04-23T05:53:09,2023-04-23T17:49:05,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-24,33,25.3,29.2,41.4,25.3,34.3,25.1,79.2,10.038,100,12.5,rain,0,0,25.2,22.3,17.7,1008.5,48.9,6.8,248.1,21.2,9,30,2023-04-24T05:53:07,2023-04-24T17:48:45,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-25,33,25.6,28.6,39.3,25.6,32.4,24.5,79.1,0.009,100,8.33,rain,0,0,33.5,26.1,72,1008.2,48.5,6.5,220.9,19.1,8,30,2023-04-25T05:53:05,2023-04-25T17:48:26,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-26,33,25.6,28.4,39.8,25.6,32.3,24.9,82.4,0.978,100,4.17,rain,0,0,19.8,23.9,33.7,1007.8,47.1,6.1,223.8,19.3,8,30,2023-04-26T05:53:04,2023-04-26T17:48:07,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-27,33,25.6,29.4,40.9,25.6,34.6,25,78.1,0.001,100,4.17,rain,0,0,23.8,21.9,45.3,1007.9,47.9,6.1,228.2,19.9,8,30,2023-04-27T05:53:02,2023-04-27T17:47:49,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-04-28,32.7,25.7,29.2,40.8,25.7,34.5,25.2,79.7,0.443,100,20.83,rain,0,0,19.4,20.1,337.5,1008.4,63.4,5.7,237.4,20.4,8,30,2023-04-28T05:53:02,2023-04-28T17:47:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-04-29,32.7,25,28.9,39.7,25,33.1,24.6,78.3,0,0,0,,0,0,22.3,14.6,308,1008,45.4,5.5,224.1,19.4,8,30,2023-04-29T05:53:01,2023-04-29T17:47:14,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-04-30,32.7,26.3,29.5,39.8,26.3,34.7,25.1,78.3,0,0,0,rain,0,0,18.4,16.1,332.5,1006.9,52,5.4,227.3,19.6,8,30,2023-04-30T05:53:02,2023-04-30T17:46:58,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-05-01,31.7,25.6,28.3,39.2,25.6,33.1,25.4,85,0.086,100,8.33,rain,0,0,17.6,13.5,311.3,1007.6,57.1,5.2,196.1,17.2,8,30,2023-05-01T05:53:02,2023-05-01T17:46:42,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-05-02,31.7,25.3,28.9,39.4,25.3,34,25.3,82,0.482,100,4.17,rain,0,0,20.2,13.7,53.2,1008.4,49.5,5.2,220.6,19.1,8,30,2023-05-02T05:53:03,2023-05-02T17:46:27,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-05-03,33.7,27,29.5,42.5,31.2,35.9,25.8,81,0.009,100,4.17,rain,0,0,19.1,20.6,110.9,1008.9,60.7,6,201.1,17.2,8,30,2023-05-03T05:53:05,2023-05-03T17:46:12,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-05-04,32.3,25.3,28.6,40.2,25.3,33.4,25.5,83.9,3.544,100,16.67,rain,0,0,22,16.8,113.2,1008.6,65.9,6.5,213.1,18.4,8,10,2023-05-04T05:53:07,2023-05-04T17:45:59,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
Jakarta,2023-05-05,33.7,26.3,28.8,42,26.3,33.4,25.5,83.3,19.195,100,8.33,rain,0,0,23.4,17.2,203.9,1006.8,59.8,5.8,227.1,19.7,8,30,2023-05-05T05:53:09,2023-05-05T17:45:45,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-05-06,32.7,25.3,28.8,40.4,25.3,33.3,25.3,82.2,1.056,100,8.33,rain,0,0,20.9,20.5,145.7,1006.9,60.9,5.4,219.6,19,8,30,2023-05-06T05:53:12,2023-05-06T17:45:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-05-07,32.2,25.6,28.4,40.7,25.6,32.6,25.2,83.9,44.39,100,8.33,rain,0,0,19.4,20.6,251.1,1007.8,59,5.3,144.3,12.6,6,30,2023-05-07T05:53:15,2023-05-07T17:45:21,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-05-08,33.7,25,28.1,42,25,31.3,24.6,82.4,0,0,0,rain,0,0,16.2,20.6,217.1,1008.3,56.6,6.5,178.5,15.4,7,30,2023-05-08T05:53:19,2023-05-08T17:45:10,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-05-09,33.7,25.3,29.6,41.6,25.3,34.8,25.2,78.4,0.001,100,4.17,rain,0,0,19.4,20.1,109.3,1008.7,45.3,6,225.7,19.4,8,30,2023-05-09T05:53:23,2023-05-09T17:44:59,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-05-10,34,26.3,30.3,41,26.3,36.8,25.7,77.7,0,0,0,rain,0,0,25.6,25.4,72.3,1008.7,50.8,5.7,230.4,19.9,9,60,2023-05-10T05:53:28,2023-05-10T17:44:49,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-05-11,31.7,27.3,29.2,40.2,31.9,35.2,25.4,80,0,0,0,rain,0,0,36.7,29.4,90.5,1010.1,48.5,6.2,196,17.1,7,30,2023-05-11T05:53:33,2023-05-11T17:44:40,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-05-12,34,27.3,30.5,42,30.5,36.6,24.9,72.8,0.001,100,4.17,rain,0,0,36.4,35.3,77,1010.5,41.7,7.4,228.4,19.7,8,30,2023-05-12T05:53:38,2023-05-12T17:44:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-05-13,34,25.3,29,42.7,25.3,34.1,25.8,84,19.464,100,12.5,rain,0,0,33.5,17.2,134.5,1011,49.5,6.3,230.6,20.1,8,30,2023-05-13T05:53:44,2023-05-13T17:44:24,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-05-14,34,25.6,29.4,36.6,25.6,32,22.9,71.2,0.04,100,4.17,rain,0,0,20.2,19.5,77.5,1011.5,43.3,6.5,222,19.1,8,30,2023-05-14T05:53:51,2023-05-14T17:44:17,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-05-15,33,24.7,29.1,37.3,24.7,32.6,23.1,70.7,0,0,0,rain,0,0,20.9,15.8,268.1,1011.3,45.6,6.5,232.2,20.1,8,10,2023-05-15T05:53:58,2023-05-15T17:44:10,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
